TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,Cluster
0.07571201500898975,0.17545271629778672,0.5,0.7674418604651163,0.6666666666666666,0.04838709677419356,0.75,0.296551724137931,0.0,0.12299132740103008,0.1277777777777778,1
0.0037678818042056438,0.7963782696177062,0.0,0.3488372093023256,0.6666666666666666,0.7580645161290323,0.5,0.9172413793103449,0.0,0.23751305729615496,0.5583333333333333,2
0.128550954999088,0.28450704225352114,0.5,0.5581395348837209,0.0,0.08064516129032262,0.75,0.5103448275862069,1.0,0.03845600581847905,0.8722222222222222,1
0.020877087839070278,0.24185110663983903,0.5,0.5813953488372093,0.3333333333333333,0.30645161290322587,0.25,0.29310344827586204,0.0,0.1737793360642184,0.9305555555555556,2
0.06628449331630924,0.06438631790744467,0.5,0.4418604651162791,0.6666666666666666,0.4193548387096775,0.0,0.6448275862068966,0.0,0.11231022387969408,0.8277777777777778,0
0.029137243661568127,0.7054325955734406,0.5,0.2558139534883721,0.3333333333333333,0.14516129032258068,0.75,0.9413793103448276,0.0,0.08405336115304833,0.3527777777777778,1
0.014618130651171273,0.5215291750503018,0.0,0.5581395348837209,0.6666666666666666,0.6612903225806451,0.0,0.034482758620689655,0.0,0.5534290442664186,0.48333333333333334,0
0.03067462282096047,0.09014084507042253,0.5,0.06976744186046512,0.0,0.1774193548387097,0.0,0.8517241379310345,0.0,0.6535296039320443,0.09722222222222222,0
0.20647262683378065,0.7175050301810865,0.5,0.627906976744186,0.0,0.5,0.25,0.5448275862068966,0.5,0.6445565359077325,0.8027777777777778,0
0.4573312140083904,0.20321931589537223,0.5,0.46511627906976744,0.6666666666666666,0.06451612903225812,0.75,0.4827586206896552,0.0,0.020014465534787865,0.24166666666666667,1
0.13289209682882977,0.8124748490945674,0.0,0.8604651162790697,0.3333333333333333,0.435483870967742,0.0,0.13793103448275862,0.0,0.9891024512090688,0.7416666666666667,0
0.06488261198113453,0.7742454728370222,0.5,0.9069767441860465,0.3333333333333333,0.5,0.25,0.1206896551724138,0.0,0.3806929475140387,0.0,2
0.04058159835318029,0.8812877263581489,0.5,0.5813953488372093,0.3333333333333333,0.12903225806451613,0.75,0.46551724137931033,0.0,0.05373220208190774,0.9833333333333334,1
0.4143367120931808,0.7661971830985915,0.5,0.5348837209302325,0.0,0.7741935483870968,0.0,0.27586206896551724,0.25,0.5252246123814761,0.8138888888888889,0
0.17477655887641036,0.0647887323943662,0.5,0.6511627906976745,0.6666666666666666,0.5967741935483871,0.5,0.7103448275862069,0.0,0.061716478206919,0.19166666666666668,2
0.17104515725564792,0.5605633802816902,0.5,0.813953488372093,0.0,0.7258064516129032,0.5,0.3758620689655172,0.0,0.28382629527705666,0.18888888888888888,2
0.017593871329181544,0.021327967806841045,0.5,0.6976744186046512,0.6666666666666666,0.32258064516129037,0.0,0.031034482758620682,0.0,0.9486776000656059,0.8916666666666667,0
0.12567944341662976,0.29577464788732394,0.0,0.11627906976744186,0.6666666666666666,0.6290322580645161,0.0,0.36551724137931035,0.0,0.8910399724670863,0.4444444444444445,0
0.028694270005472026,0.27525150905432594,0.5,0.9302325581395349,0.0,0.016129032258064557,0.75,0.36896551724137927,0.0,0.009446962170475522,0.2777777777777778,1
0.1584542825129635,0.5464788732394366,0.5,0.4883720930232558,0.3333333333333333,0.14516129032258068,0.75,0.07931034482758621,0.0,0.05158119319151912,0.5833333333333334,1
0.22670349428042838,0.746076458752515,0.5,0.13953488372093023,0.3333333333333333,0.903225806451613,0.5,0.27586206896551724,0.0,0.3073274117851088,0.8,2
0.08558772181254397,0.9492957746478873,0.5,0.06976744186046512,0.3333333333333333,0.12903225806451613,0.75,0.22413793103448276,0.0,0.09464573555765579,0.6944444444444444,1
0.2657737707481043,0.752112676056338,0.5,0.6511627906976745,0.6666666666666666,0.016129032258064557,0.75,0.3275862068965517,0.0,0.04573918748327928,0.8638888888888889,1
0.3265706021835995,0.8985915492957747,0.5,0.23255813953488372,0.6666666666666666,0.12903225806451613,0.75,0.4413793103448276,0.0,0.011041397510476086,0.16944444444444445,1
0.01133491414128254,0.23259557344064385,0.0,0.7906976744186046,0.6666666666666666,0.3709677419354839,0.25,0.5689655172413793,0.0,0.08293752529115922,0.022222222222222223,2
0.2215285196862704,0.11428571428571428,0.0,0.41860465116279066,0.6666666666666666,0.8225806451612903,0.5,0.38275862068965516,0.0,0.2558551134186656,0.12222222222222223,2
0.22112202621361754,0.14285714285714285,0.5,0.6744186046511628,0.6666666666666666,0.532258064516129,0.25,0.8758620689655173,0.0,0.34164743082153753,1.0,0
0.044385960340829145,0.4156941649899396,0.5,0.9534883720930233,0.3333333333333333,0.7903225806451613,0.0,0.46551724137931033,0.0,0.9950869612562968,0.061111111111111116,0
0.08819866065612214,0.6704225352112676,0.5,0.8372093023255813,0.3333333333333333,0.16129032258064518,0.75,0.4551724137931034,0.0,0.05496029372026398,0.4305555555555556,1
0.05439195351382338,0.2426559356136821,0.5,0.6744186046511628,0.0,0.7096774193548387,0.5,0.27586206896551724,0.0,0.29418609184539085,0.7166666666666667,2
0.16504156135185136,0.5694164989939637,0.5,0.5348837209302325,0.3333333333333333,0.11290322580645162,0.75,0.2517241379310345,0.0,0.08219408284341866,0.4777777777777778,1
0.03141464939937984,0.952112676056338,0.0,0.18604651162790697,0.3333333333333333,0.6290322580645161,0.5,0.14482758620689656,0.0,0.23080863146092492,0.5944444444444444,2
0.15233082314928212,0.179476861167002,0.0,0.20930232558139533,0.3333333333333333,0.8064516129032258,0.5,0.17586206896551726,0.0,0.3049807955237505,0.2388888888888889,2
0.20129765223962268,0.42414486921529176,0.5,0.37209302325581395,0.3333333333333333,0.4838709677419355,0.25,0.06206896551724138,0.0,0.3716782036924756,0.1277777777777778,2
0.058269275868358644,0.737625754527163,0.5,0.41860465116279066,0.3333333333333333,0.08064516129032262,0.75,0.1413793103448276,0.0,0.055727935018021424,0.8694444444444445,1
0.2961461291919639,0.7501006036217304,0.5,0.37209302325581395,0.0,0.4516129032258065,0.25,0.489655172413793,0.0,0.3628926767557946,1.0,0
0.13744169684967558,0.3561368209255533,0.5,0.20930232558139533,0.3333333333333333,0.9838709677419355,0.5,0.7482758620689656,0.25,0.2738348589812016,0.775,2
0.1820778070198296,0.8414486921529175,0.5,0.4418604651162791,0.6666666666666666,0.4838709677419355,0.25,0.7448275862068966,0.0,0.4403095032917158,0.29444444444444445,0
0.31328139250071657,0.3959758551307847,0.0,0.6976744186046512,0.3333333333333333,0.6129032258064516,0.25,0.32413793103448274,0.0,0.5617521042916662,0.27222222222222225,0
0.002871511582458243,0.8277665995975855,0.5,0.11627906976744186,0.6666666666666666,0.5161290322580645,0.0,0.393103448275862,0.0,0.9334619009272195,0.8555555555555556,0
0.10478672121322667,0.24225352112676055,0.0,0.6046511627906976,0.3333333333333333,0.3870967741935484,0.25,0.6068965517241379,0.0,0.16695996569140822,0.8805555555555555,2
0.1553847356489564,0.30422535211267604,0.5,0.37209302325581395,0.3333333333333333,0.6129032258064516,0.5,0.7413793103448276,0.0,0.1958426375671014,0.6361111111111112,2
0.2714125648174688,0.29014084507042254,0.5,0.0,0.3333333333333333,0.11290322580645162,0.75,0.4068965517241379,0.0,0.12436662871032231,0.9611111111111111,1
0.06098444380748886,0.10422535211267606,0.0,0.046511627906976744,0.6666666666666666,0.6774193548387097,0.25,0.020689655172413793,0.0,0.2396035690615014,0.13333333333333333,2
0.09842353492977564,0.8543259557344064,0.0,0.37209302325581395,1.0,0.22580645161290325,0.25,0.32068965517241377,0.0,0.05886773580771057,0.3861111111111111,2
0.06946348073064595,0.5231388329979879,0.5,0.023255813953488372,0.0,0.4193548387096775,0.25,0.7241379310344828,0.0,0.25173727577412797,0.6527777777777778,2
0.07449774604580868,0.03702213279678068,0.5,0.20930232558139533,0.6666666666666666,0.27419354838709675,0.25,0.43103448275862066,0.0,0.4217032763898542,0.5083333333333333,0
0.012773275659900461,0.49175050301810863,0.5,0.09302325581395349,0.0,0.7096774193548387,0.5,0.15517241379310343,0.0,0.38750156284239695,0.9750000000000001,2
0.12177085233342885,0.7951710261569417,0.0,0.3953488372093023,0.6666666666666666,0.12903225806451613,0.75,0.9310344827586207,0.0,0.4326465341197063,0.3944444444444445,1
0.6317586054147015,0.7440643863179074,0.5,0.37209302325581395,0.3333333333333333,0.03225806451612906,0.75,0.04827586206896552,0.0,0.03392544334309802,0.07777777777777778,1
0.12083279047346066,0.9903420523138833,0.5,1.0,0.0,0.30645161290322587,0.25,0.1413793103448276,0.0,0.44288063110600845,0.48333333333333334,0
0.04756494775516586,0.20080482897384305,0.5,0.5813953488372093,0.3333333333333333,0.4193548387096775,0.0,0.20344827586206898,0.0,0.979703886738627,0.8666666666666667,0
0.0625530916955468,0.9621730382293763,0.5,0.5581395348837209,0.3333333333333333,0.016129032258064557,0.75,0.23103448275862065,0.0,0.08477260475077203,0.075,1
0.0906741016754827,0.5223340040241449,0.5,0.9069767441860465,0.6666666666666666,0.5161290322580645,0.0,0.19655172413793104,0.0,0.7008988528400713,0.6833333333333333,0
0.09560413789509341,0.4527162977867203,0.5,0.23255813953488372,0.0,0.32258064516129037,0.25,0.3172413793103448,0.0,0.030333930686427268,0.5777777777777778,2
0.17986293873934908,1.0,0.0,0.7209302325581395,1.0,0.6451612903225806,0.25,0.24137931034482757,0.0,0.42688855219624733,0.3138888888888889,2
0.48064726268337804,0.05835010060362173,0.5,0.2558139534883721,0.0,0.7258064516129032,0.5,0.2655172413793103,0.0,0.3101882536093257,0.7861111111111111,2
0.13531542330041432,0.8354124748490945,0.5,0.23255813953488372,0.6666666666666666,0.5,0.0,0.5517241379310345,0.0,0.475615625466332,0.5416666666666667,0
0.08049091904005003,0.4845070422535211,0.5,0.8372093023255813,0.6666666666666666,0.25806451612903225,0.0,0.506896551724138,0.0,0.0956170505097219,0.5527777777777778,0
0.6982984600151132,0.7344064386317908,0.0,0.046511627906976744,0.6666666666666666,0.5806451612903226,0.25,0.06896551724137931,0.0,0.5749263615550182,0.08333333333333334,0
0.012663835109570837,0.7955734406438632,0.5,0.5348837209302325,0.3333333333333333,0.7419354838709677,0.0,0.20344827586206898,0.0,0.6566411727300472,0.9472222222222223,0
0.2959116137269719,0.6378269617706237,1.0,0.9767441860465116,0.0,0.4838709677419355,0.0,0.3620689655172414,0.0,0.7028125785622389,0.19166666666666668,0
0.004872710217057092,0.462374245472837,0.0,0.8372093023255813,0.6666666666666666,0.6451612903225806,0.0,0.5827586206896552,0.0,0.8592379782129688,0.4638888888888889,0
0.20465382911639785,0.8716297786720322,0.5,0.41860465116279066,0.6666666666666666,0.09677419354838712,0.75,0.3103448275862069,0.0,0.046408016810134484,0.375,1
0.37348932954634284,0.6885311871227364,0.0,0.5813953488372093,0.6666666666666666,0.6774193548387097,0.5,0.08275862068965517,0.0,0.266373546892666,0.3027777777777778,2
0.11652291737238449,0.7380281690140845,0.5,0.41860465116279066,0.0,0.5645161290322581,0.25,0.15517241379310343,0.75,0.1901397752464586,0.27222222222222225,2
0.12007191807593089,0.23822937625754526,0.5,0.3488372093023256,0.3333333333333333,0.04838709677419356,0.75,0.43103448275862066,0.0,0.03473879357977622,0.7222222222222222,1
0.3355707845845167,0.17303822937625754,0.5,0.813953488372093,0.0,0.1774193548387097,0.25,0.21379310344827585,0.0,0.0700603761307921,0.28055555555555556,1
0.2649607838027985,0.46680080482897385,0.0,0.5348837209302325,0.3333333333333333,0.532258064516129,0.25,0.40344827586206894,0.0,0.5113458997065218,0.525,0
0.4473356437449514,0.2893360160965795,0.0,0.8604651162790697,0.3333333333333333,0.14516129032258068,0.75,0.603448275862069,0.0,0.1190926237872007,0.7305555555555556,1
0.01308075149177893,0.5203219315895372,0.5,0.4883720930232558,0.0,0.6290322580645161,0.25,0.23448275862068962,0.0,0.0067077867866212615,0.7805555555555556,2
0.0767959976027308,0.6527162977867204,0.5,0.11627906976744186,0.3333333333333333,0.8548387096774193,0.5,0.4241379310344827,0.0,0.13541609250413736,0.1638888888888889,2
0.059806655027750996,0.676056338028169,0.5,0.813953488372093,0.3333333333333333,0.30645161290322587,0.0,0.5689655172413793,0.0,0.5069934676548761,0.375,0
0.19965604398467832,0.06519114688128773,0.5,0.3023255813953488,0.3333333333333333,0.19354838709677424,0.25,0.04827586206896552,0.0,0.5915731537957913,0.7861111111111111,0
0.05121817755426428,0.5911468812877263,0.0,0.27906976744186046,0.6666666666666666,0.03225806451612906,0.75,0.5413793103448277,0.0,0.6239391156933577,0.6083333333333334,1
0.043244651744534485,0.7814889336016096,1.0,0.3023255813953488,0.3333333333333333,0.5967741935483871,0.0,0.5310344827586208,0.0,0.07260058319228542,0.7444444444444445,2
0.10209239909320686,0.1517102615694165,0.5,0.9534883720930233,0.3333333333333333,0.14516129032258068,0.25,0.4689655172413793,0.0,0.6263206858491849,0.35833333333333334,0
0.06758214555593192,0.0036217303822937627,0.5,0.4418604651162791,0.0,0.22580645161290325,0.25,0.7758620689655172,0.0,0.5279160622555749,0.03333333333333333,0
0.15980404930036218,0.9114688128772636,0.5,0.16279069767441862,0.6666666666666666,0.4516129032258065,0.25,0.1413793103448276,0.0,0.6262682550074815,0.7333333333333334,0
0.05978580920864059,0.8257545271629778,0.5,0.9069767441860465,0.6666666666666666,0.6612903225806451,0.5,0.24137931034482757,0.0,0.4062334893262906,0.5027777777777778,2
0.3941579591943091,0.18390342052313882,0.5,0.7906976744186046,0.3333333333333333,0.14516129032258068,0.75,0.02413793103448276,0.0,0.021469757487191415,0.8777777777777778,1
0.2623967480522188,0.903420523138833,0.5,0.46511627906976744,0.6666666666666666,0.06451612903225812,0.75,0.08620689655172413,0.0,0.023296098473187005,0.49722222222222223,1
0.07440393985981186,0.5569416498993963,0.5,0.813953488372093,0.0,0.7258064516129032,0.5,0.4724137931034483,0.0,0.5296993830637627,0.7166666666666667,2
0.5445761784402116,0.8832997987927566,0.5,0.18604651162790697,0.0,0.5645161290322581,0.5,0.21724137931034482,0.0,0.11619817244907152,0.2,2
0.12782656278500143,0.22334004024144868,1.0,0.627906976744186,0.0,0.11290322580645162,0.75,0.5862068965517242,0.0,0.05940884898169896,0.675,1
0.13242827735362328,0.2945674044265594,0.0,0.20930232558139533,0.6666666666666666,0.532258064516129,0.25,0.5655172413793104,0.0,0.5880327276002674,0.09166666666666667,0
0.1112645595017849,0.17263581488933602,0.0,0.20930232558139533,0.0,0.967741935483871,0.5,0.9379310344827586,0.0,0.23039120129813387,0.5361111111111111,2
0.17072725851421425,0.10744466800804829,0.5,0.32558139534883723,0.6666666666666666,0.3548387096774194,0.25,0.32413793103448274,0.0,0.025469961833036004,0.019444444444444445,2
0.0011673658701826615,0.5311871227364185,0.5,0.8372093023255813,0.6666666666666666,0.467741935483871,0.0,0.33448275862068966,0.0,0.8095873155005735,0.5833333333333334,0
0.1562498371420382,0.7545271629778671,0.0,0.046511627906976744,0.6666666666666666,0.8064516129032258,0.0,0.1275862068965517,0.0,0.903793438616256,0.9833333333333334,0
0.02955937149855382,0.9971830985915493,0.0,0.6511627906976745,0.0,0.4032258064516129,0.25,0.38620689655172413,0.25,0.3755607747396271,0.21944444444444444,0
0.21230945618469393,0.49738430583501003,0.5,0.09302325581395349,0.6666666666666666,0.12903225806451613,0.25,0.17931034482758618,0.0,0.5542470998350445,1.0,0
0.06022878286473669,0.37344064386317904,0.5,0.32558139534883723,0.3333333333333333,0.33870967741935487,0.25,0.5413793103448277,0.0,0.428843281525388,0.6083333333333334,0
0.027782265419391824,0.606841046277666,0.5,0.3488372093023256,0.0,0.8225806451612903,0.5,0.38275862068965516,0.0,0.10419487065042476,0.3888888888888889,2
0.032873856737108166,0.8672032193158954,0.0,0.2558139534883721,0.6666666666666666,0.4516129032258065,0.0,0.5344827586206897,0.0,0.7443626762314863,0.638888888888889,0
0.16552101519139067,1.0,0.5,0.2558139534883721,0.6666666666666666,0.14516129032258068,0.75,0.2793103448275862,0.0,0.0029744419812405137,0.8555555555555556,1
0.17270239987492508,0.6309859154929577,0.5,0.7441860465116279,0.6666666666666666,0.3709677419354839,0.25,0.17586206896551726,0.0,0.27367017236303115,0.7666666666666667,0
0.002491075383693358,0.8977867203219315,0.5,0.9767441860465116,0.0,0.6129032258064516,0.5,0.10689655172413794,0.0,0.3668216289321451,0.7333333333333334,2
0.1116710529744378,0.5690140845070423,0.0,0.2558139534883721,0.6666666666666666,0.8387096774193548,0.0,0.8172413793103449,0.0,0.7427890787901115,0.9222222222222223,0
0.31193162571331784,0.6571428571428571,0.5,0.6976744186046512,0.3333333333333333,0.6290322580645161,0.0,0.5103448275862069,0.0,0.08834395169909538,0.638888888888889,2
0.43829376970581335,0.5843058350100604,0.5,0.9302325581395349,0.6666666666666666,0.12903225806451613,0.75,0.24137931034482757,0.0,0.0673796813011453,0.5972222222222222,1
0.019746202152330822,0.6684104627766599,0.5,0.5348837209302325,0.6666666666666666,0.12903225806451613,0.75,0.3379310344827586,0.0,0.013607147802542761,0.21944444444444444,1
0.540115173150585,0.5090543259557344,0.5,0.813953488372093,0.3333333333333333,0.6451612903225806,0.0,0.46206896551724136,0.0,0.3656930214549693,0.5027777777777778,0
0.06486176616202412,0.48611670020120723,0.5,0.6511627906976745,0.3333333333333333,0.24193548387096775,0.25,0.3275862068965517,0.0,0.4173326952006959,0.17222222222222222,0
0.15748495192432968,0.7223340040241448,0.0,0.813953488372093,0.3333333333333333,0.967741935483871,0.5,0.10344827586206896,0.0,0.3382703468636274,0.9194444444444445,2
0.10828360736899705,0.876861167002012,0.5,0.4883720930232558,0.6666666666666666,0.467741935483871,0.25,0.906896551724138,0.0,0.6213545440735,0.3944444444444445,0
0.002871511582458243,0.8688128772635815,0.0,0.46511627906976744,0.3333333333333333,0.08064516129032262,0.75,0.8413793103448276,0.0,0.06834292996987244,0.7472222222222222,1
0.1985929072100477,0.6156941649899397,0.5,0.0,0.0,0.6129032258064516,0.0,0.22413793103448276,0.0,0.7887547943971597,0.525,0
0.008286213096385856,0.7774647887323943,0.5,0.5813953488372093,0.0,0.5161290322580645,0.0,0.393103448275862,0.0,0.9612267203701887,0.9305555555555556,0
0.2531828960054199,0.45472837022132795,0.5,0.6511627906976745,0.6666666666666666,0.0,0.75,0.2,0.0,0.11073931519943216,0.11111111111111112,1
0.17517262943950804,0.040643863179074445,0.5,0.813953488372093,0.3333333333333333,0.04838709677419356,0.75,0.027586206896551724,0.0,0.06044402201019848,0.5944444444444444,1
0.5196706360580555,0.8824949698189135,0.5,0.9069767441860465,0.6666666666666666,0.8225806451612903,0.0,0.37241379310344824,0.0,0.4509590138699742,0.3388888888888889,0
0.12210959689397294,0.6507042253521127,0.5,0.13953488372093023,0.6666666666666666,0.08064516129032262,0.75,0.3793103448275862,0.0,0.01093855239790438,0.4,1
0.0029913750423430697,0.8036217303822938,0.5,0.13953488372093023,0.6666666666666666,0.19354838709677424,0.0,0.8137931034482759,0.0,0.35905110931561623,0.5555555555555556,0
0.5470255621856842,0.8004024144869215,0.5,0.2558139534883721,0.0,1.0,0.5,0.03793103448275863,0.0,0.13017636928520632,0.6972222222222223,2
0.11823748599421527,0.48692152917505027,0.5,0.11627906976744186,0.0,0.0,0.75,0.9793103448275863,0.0,0.016178947807113656,0.8611111111111112,1
0.12167704614743205,0.8056338028169013,0.0,0.6511627906976745,0.6666666666666666,0.7741935483870968,0.5,0.02413793103448276,0.0,0.06488921632024221,0.8138888888888889,2
0.02375902233108372,0.1271629778672032,0.5,0.46511627906976744,0.0,0.03225806451612906,0.75,0.2827586206896551,0.0,0.1047205234480135,0.16944444444444445,1
0.5071422987727023,0.6462776659959758,0.5,0.7906976744186046,0.3333333333333333,0.9516129032258065,0.5,0.9862068965517242,0.0,0.1304701164368,0.888888888888889,2
0.21640044818511087,0.5521126760563381,0.5,0.5116279069767442,0.0,0.7741935483870968,0.0,0.45172413793103444,0.0,0.6730244663817477,0.6666666666666667,0
0.13836412434531098,0.096579476861167,0.5,0.6976744186046512,0.6666666666666666,0.5806451612903226,0.5,0.2827586206896551,0.0,0.2920612983758539,0.9833333333333334,2
0.036031998332334475,0.5408450704225352,0.5,0.9534883720930233,0.6666666666666666,1.0,0.5,0.35517241379310344,0.0,0.4269429996087853,0.44722222222222224,2
0.17336946608645804,0.8732394366197183,0.0,0.0,0.3333333333333333,0.27419354838709675,0.25,0.9758620689655172,0.0,0.1806141668134282,0.30833333333333335,2
0.13947937566771765,0.7541247484909457,0.5,0.813953488372093,0.6666666666666666,0.03225806451612906,0.75,0.5172413793103449,0.0,0.033267369060694746,0.36388888888888893,1
0.25836829350913304,0.8309859154929577,0.5,0.8604651162790697,0.3333333333333333,0.6935483870967742,0.0,0.8793103448275862,0.0,0.8606327730403301,0.55,0
0.1959506996378039,0.12394366197183099,0.5,0.9302325581395349,0.0,0.30645161290322587,0.25,0.810344827586207,0.0,0.6023597911908121,0.5972222222222222,0
0.04312999973942726,0.6603621730382293,0.0,0.9069767441860465,0.6666666666666666,0.29032258064516125,0.25,0.5551724137931034,0.0,0.5988079377605579,0.7694444444444445,0
0.04846652943169086,0.5488933601609658,0.0,0.627906976744186,0.6666666666666666,0.03225806451612906,0.75,0.21379310344827585,0.0,0.07064383729231002,0.9444444444444445,1
0.41853714464392733,0.282897384305835,0.0,0.5116279069767442,0.3333333333333333,0.8064516129032258,0.0,0.4103448275862069,0.0,0.8111400750433229,0.3805555555555556,0
0.018500664460484144,0.7038229376257545,0.5,0.11627906976744186,0.3333333333333333,0.08064516129032262,0.75,0.38620689655172413,0.0,0.034322707797541666,0.8777777777777778,1
0.0147327826562785,0.39798792756539236,0.5,0.9767441860465116,0.6666666666666666,0.7096774193548387,0.0,0.30689655172413793,0.0,0.5760186707571687,0.019444444444444445,0
0.07257993068765145,0.7549295774647887,0.0,0.4883720930232558,0.6666666666666666,0.5645161290322581,0.0,0.5758620689655173,0.0,0.672029624769943,0.18888888888888888,0
0.16015321677046146,0.020925553319919517,0.5,0.2558139534883721,0.3333333333333333,0.24193548387096775,0.0,0.9482758620689655,0.0,0.3499751961787327,0.02777777777777778,0
0.03147197540193345,0.3879275653923541,0.0,0.9302325581395349,0.3333333333333333,0.6129032258064516,0.5,0.14827586206896554,0.0,0.06359121689294833,0.49722222222222223,2
0.038877452640904704,0.6024144869215292,0.5,0.6046511627906976,0.3333333333333333,0.8387096774193548,0.0,0.396551724137931,0.0,0.45844923014047434,0.2111111111111111,0
0.12072334992313102,0.08209255533199195,0.5,0.5116279069767442,0.0,0.25806451612903225,0.25,0.5344827586206897,0.0,0.0007736910102616569,0.9750000000000001,1
0.06563827292388669,0.11951710261569416,0.5,0.06976744186046512,0.3333333333333333,0.9193548387096775,0.5,0.8896551724137931,0.0,0.374303106729028,0.3861111111111111,2
0.26371003465617426,0.3211267605633803,0.0,0.13953488372093023,0.6666666666666666,0.5645161290322581,0.5,0.5241379310344828,0.25,0.08124763893164767,0.46111111111111114,2
0.15847512833207392,0.9235412474849094,0.5,0.3488372093023256,0.3333333333333333,0.20967741935483875,0.25,0.0896551724137931,0.0,0.26590839122011944,0.3944444444444445,0
0.14674935508247128,0.358148893360161,0.5,0.2558139534883721,0.0,0.06451612903225812,0.75,0.34137931034482755,0.0,0.09980210718208427,0.20833333333333334,1
0.40525314641582194,0.21891348088531187,0.5,0.3488372093023256,0.3333333333333333,0.20967741935483875,0.25,0.02413793103448276,0.0,0.4520009088012562,0.4777777777777778,0
0.06197462021523308,0.6321931589537223,0.5,0.46511627906976744,0.3333333333333333,0.6129032258064516,0.5,0.296551724137931,0.0,0.36400784042740547,0.19722222222222224,2
0.09220626938009745,0.3525150905432595,0.5,0.13953488372093023,0.6666666666666666,0.935483870967742,0.5,0.11379310344827585,0.0,0.3523655048081771,0.019444444444444445,2
